Region,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Zurich,2000,2.1572409216284,2.12419723898602,2.04621967827343,1.93118895041374,1.81878512619507,1.74288143677803,1.69808581679421,1.62052303034074,1.59342444541225,1.58858541238931,1.63877309774155,1.70486046302633
Suisse orientale,2000,1.6367329200259,1.56808486106307,1.42883750631935,1.31655269669798,1.21278237500998,1.0831138191913,1.07424456092737,1.06377883617593,1.04710463063974,1.10493219452057,1.17091947600422,1.21544315248916
Glaris,2000,1.54152888543085,1.49290021396615,1.18653958373857,0.98716203073332,0.88017895351099,0.748881540556312,0.719704337677495,0.797510212021008,0.719704337677495,0.607858393308695,0.797510212021008,0.826687414899825
Schaffhouse,2000,2.33041070604522,2.1663333846075,1.92278111059837,1.7253755832436,1.56898938624827,1.49720555811926,1.4587499359073,1.48695072552941,1.34081936112393,1.53309747218377,1.65615546326206,1.77152232989796
Appenzell Rh.-Ext.,2000,0.984767977329083,0.871413390010627,0.818278427205101,0.782855118668084,0.793482111229189,0.626992561105207,0.588026921714488,0.69429684732554,0.715550832447751,0.800566772936592,0.945802337938364,0.991852639036486
Appenzell Rh.-Int.,2000,0.533049040511727,0.493070362473348,0.359808102345416,0.279850746268657,0.25319829424307,0.213219616204691,0.266524520255864,0.213219616204691,0.186567164179104,0.159914712153518,0.346481876332623,0.29317697228145
Saint-Gall,2000,1.80986713358739,1.75012874652384,1.62735606138634,1.49263569883613,1.36285920280152,1.25780203934494,1.26768977237615,1.22195900710681,1.17664023071377,1.19105984138428,1.2157791739623,1.29982490472757
Grisons,2000,1.24678233872394,1.20355269104557,1.0787762079739,1.09547857184964,1.08761863590812,0.856733017625906,0.79581851407911,0.804660942013323,0.855750525633216,1.02768662435401,1.17309543927217,1.08467115993005
Thurgovie,2000,1.6307066664515,1.55889425016541,1.4160762986751,1.2635757742024,1.11833717946649,1.00860135233269,1.02151144964255,1.01344263882389,1.04006971452547,1.07395871996385,1.09171010376491,1.1538399470686
Suisse centrale,2000,1.32114881109979,1.28584685906231,1.18422002743924,1.09676746443729,1.00155916954832,0.94111794863566,0.940048192513312,0.924536728739266,0.911164777209916,0.912234533332264,0.930152948381593,0.9999545353648
Lucerne,2000,1.58195447239007,1.58991198985682,1.50980631402486,1.3851385403791,1.25410475275993,1.18195659439472,1.21325616309728,1.17771258507912,1.17187707227017,1.17028556877682,1.18620060371033,1.26365377372003
Uri,2000,0.870455709165387,0.779427661148091,0.568925300108096,0.523411276099448,0.421004722079991,0.329976674062696,0.312908915059453,0.403936963076748,0.494965011094043,0.523411276099448,0.551857541104853,0.585993059111339
Schwytz,2000,1.04470495849226,0.924108144491811,0.866614314561364,0.816131927305362,0.695535113304914,0.6212138209558,0.6212138209558,0.586156607583576,0.52866277765313,0.548294817141575,0.6085932241418,0.681512227956024
Obwald,2000,0.381831652134268,0.410326551547273,0.364734712486465,0.387530632016869,0.416025531429874,0.404627571664672,0.33623981307346,0.313443893543056,0.341938792956061,0.398928591782071,0.438821450960278,0.433122471077677
Nidwald,2000,0.452510241021244,0.523959226445651,0.419167381156521,0.433457178241402,0.438220443936363,0.4096408497666,0.423930646851481,0.438220443936363,0.462036772411165,0.481089835191007,0.400114318376679,0.423930646851481
Zoug,2000,1.54864967405926,1.43655365088125,1.22788259234988,1.13303211119926,1.11406201496913,1.09164281033353,1.00369054599386,1.03645707584589,0.995067774980168,0.950229365708964,0.948504811506226,1.03990618425137
Tessin,2000,4.68995145075383,4.32768384407679,3.49137089334653,2.91362813028167,2.54462692496751,2.43284918759132,2.4820044576423,2.50961221205449,2.44766310459299,2.66650506029938,3.16075120026396,3.28464941518696
Région lémanique,1999,5.3723038623739,5.20525634594782,4.88881044828803,4.60952062471746,4.3328626897282,4.04273567788161,3.94241427784074,3.88575126485469,3.82939788581938,3.79719595494207,3.84348623057821,4.20266161344059
Vaud,1999,5.14607208785116,4.9507632794239,4.6956017716399,4.40421363003471,4.16889801730058,3.95878354113771,3.91688665158799,3.83876312821708,3.72283789998929,3.60218745865438,3.56974099531889,3.76063960484618
Valais,1999,5.64676860746259,5.26530745605437,4.32921649349801,3.90528001045547,3.37188786512449,2.60814872900738,2.30020257465856,2.25200940991962,2.28386590864536,2.5280990655427,2.88015421812716,4.06864667058747
Genève,1999,5.5577664107467,5.56164888815553,5.51894163665835,5.3442301532608,5.15641530860842,5.02441107670805,4.95743834140565,4.9288050705155,4.91181923185184,4.85164083201491,4.83756685140788,4.9632620575189
Espace Mittelland,1999,2.97060531846733,2.85982886534972,2.6951611647695,2.46007556750478,2.2308581282971,2.10774656742693,2.09636952629594,2.05002305347808,1.99397615611696,1.97098255719957,2.02822703783764,2.1538535235894
Berne,1999,2.46277228535095,2.34667924683103,2.22422775567133,2.03408951060426,1.80313410181729,1.68478483816712,1.65053123846249,1.6361734421791,1.60971407474259,1.61422652500308,1.74652336218567,1.82241457111211
Fribourg,1999,3.35857601573955,3.22308220576498,3.04768268463352,2.64584145368153,2.36278931640589,2.2430721829352,2.31545928689422,2.2310076656087,2.13263544740798,2.09644189542848,2.07788109954155,2.29875457059599
Soleure,1999,3.08153045527444,3.03734494157693,2.78450561319674,2.72313684417242,2.52839328380192,2.38192648839721,2.39338199194842,2.32137596962655,2.24282394527542,2.19618368081694,2.17081792295356,2.31482996759729
Neuchâtel,1999,4.94367738973834,4.82597078522076,4.57054745341761,4.13621008274774,3.97142083642313,3.84076650540862,3.80663159009852,3.63124874936733,3.4770530974493,3.38406487988041,3.2534105488659,3.46999070117824
Jura,1999,3.72634553944458,3.54509707544851,3.35156057999508,2.863111329565,2.54055050380929,2.44224625215041,2.46989432292947,2.50368640943721,2.48525436225117,2.3654460555419,2.3500860162202,2.59891865323175
Suisse du Nord-Ouest,1999,2.62410735644174,2.56861737797107,2.46057858596633,2.30057921341485,2.18293261595053,2.07214873667162,2.00254116650523,1.8674436570837,1.83665946408053,1.75273822455598,1.74901274896961,1.8446986482406
Bâle-Ville,1999,3.12145124188335,2.99915557755583,2.86521270710188,2.68079861010007,2.52356132739326,2.41970707276592,2.28285240078036,2.21782216657446,2.20035135738481,2.05767308233604,2.09552650224694,2.17123334206874
Bâle-Campagne,1999,2.1030249297489,2.14885719867162,2.11880325183705,1.97529565570199,1.87536628247705,1.8888905585526,1.84456098697161,1.54852961065112,1.5552917486889,1.49818924970322,1.54251882128421,1.6852750687484
Argovie,1999,2.69023912019542,2.61064192581395,2.47445039597779,2.31562113195973,2.20425808477466,2.03045870621698,1.97386437076227,1.89061592893212,1.8365774666915,1.76172689399333,1.71900729884365,1.79933474271485
Zurich,1999,3.5952815428798,3.49284454087948,3.33351490556731,3.15905425075731,2.99291565667112,2.83752008642838,2.73054377857871,2.61630458137008,2.48980925836821,2.4173316749736,2.41203581814936,2.40840437346988
Suisse orientale,1999,2.51116678299762,2.459559339662,2.33123278516078,2.18194688585659,2.03206779754855,1.84936558436037,1.78233522692445,1.70700022343453,1.65183364607576,1.6783294215814,1.72637773089388,1.7817420379206
Glaris,1999,2.00638850069874,1.81672988620483,1.69195448193252,1.48233180275504,1.33759233379916,1.19285286484328,1.35755639848273,1.34757436614095,1.39748452784987,1.47734078658415,1.35256538231184,1.577161110002
Schaffhouse,1999,3.54528758883181,3.42285273216044,3.14338186367145,2.9038354049666,2.74679939314897,2.65896569162386,2.56048548082298,2.45668201538421,2.45668201538421,2.59508663596923,2.45135876074632,2.46732852465998
Appenzell Rh.-Ext.,1999,1.23328323120207,1.14849500905692,1.02902069603422,0.982772574864146,0.901838362816511,0.820904150768875,0.720699888233707,0.759239989208772,0.832466181061394,0.844028211353914,0.940378463791575,1.07912282730181
Appenzell Rh.-Int.,1999,0.59906487434249,0.569842197545295,0.657510227936879,0.526008182349503,0.467562828755114,0.452951490356517,0.452951490356517,0.37989479836353,0.336060783167738,0.438340151957919,0.59906487434249,0.613676212741087
Saint-Gall,1999,2.56234208502691,2.59667142700209,2.57012340254129,2.38977992603171,2.2158445933575,2.1096524955143,2.04785967995899,1.95539931890586,1.88307883847816,1.83456003515325,1.8720934490461,1.96638470833791
Grisons,1999,2.27097896250711,2.12716144352654,1.83506694761252,1.80608047091876,1.80496560643054,1.41922249350591,1.31108063814843,1.24641849783159,1.20293878279095,1.35790494665373,1.46716166649944,1.29770226428978
Thurgovie,1999,2.77119450613022,2.67882135592588,2.51646854647582,2.34665124003956,2.10032283949465,1.8558605631963,1.78401477970403,1.70470449922556,1.60393378991173,1.62539421874708,1.72429880381436,1.85306137682647
Suisse centrale,1999,2.33314444800315,2.2521495971815,2.08030500874621,1.88105151642071,1.71659809307941,1.5552243218606,1.50317820099042,1.48377639261869,1.4733055754022,1.44651260193649,1.48254453176969,1.5576880435586
Lucerne,1999,2.61184608428606,2.55312652303862,2.33410255958567,2.11507859613273,1.9301119782033,1.74514536027387,1.71108801475035,1.65001967105302,1.63122941145384,1.57662021949372,1.63592697635363,1.73398864363685
Uri,1999,1.54800663431415,1.52343510043614,1.36986301369863,1.16100497573561,0.95214693777259,0.767860433687573,0.786289084096075,0.835432151852079,0.798574851035076,0.798574851035076,0.866146569199582,0.915289636955587
Schwytz,1999,2.12132553075667,1.95291235710397,1.78620032661949,1.58376428960261,1.4119488296135,1.23332879695155,1.15677735438214,1.13296135002722,1.14486935220468,1.2231219379423,1.24353565596081,1.44427054980947
Obwald,1999,0.835712793370012,0.828748520091928,0.779998607145344,0.738212967476844,0.529284769134341,0.46660630963159,0.389999303572672,0.410892123406922,0.438749216519256,0.522320495856257,0.584998955359008,0.50839194930009
Nidwald,1999,1.05475504322767,0.876080691642651,0.812680115273775,0.812680115273775,0.582132564841499,0.449567723342939,0.403458213256484,0.386167146974063,0.524495677233429,0.472622478386167,0.605187319884726,0.559077809798271
Zoug,1999,2.78343374126241,2.72465836814375,2.63229706752871,2.39089821364848,2.36151052708915,2.27334746741115,2.16839144398497,2.26705010600558,2.20197737148135,2.11171519133483,2.02984949306241,1.9668758790067
Tessin,1999,6.42410419714835,6.15945147316178,4.92368821183693,4.189976188427,3.74315058668273,3.55882606076254,3.58464583871245,3.58894913503744,3.40749347333391,3.713744728462,4.4180508936512,4.67337980893364
Région lémanique,1998,7.15749840538515,6.75807060892613,6.36839628191552,6.07501811358612,5.64911661433853,5.21609353422384,5.05709650051709,4.98572587487073,4.86078857574575,4.89469349335216,4.94330602361888,5.29210866913135
Vaud,1998,6.85407911896827,6.65467512584818,6.39100823447138,6.12261612998746,5.72821834264725,5.37162226016393,5.24719164834334,5.15079730095827,5.04369247053042,5.01849133395916,4.92052191553839,5.10701032616571
Valais,1998,7.51241586617003,6.84996405933477,6.00209109324969,5.48993661373587,4.68372214598445,3.57446252368817,3.14235770763902,3.01493171273606,3.07537737698491,3.43069986277201,3.99349800692675,5.20159445860289
Genève,1998,7.41407592184573,6.86276412979122,6.55119531773224,6.34930649247285,6.10082793830743,5.95183786774341,5.90185097110466,5.90233628078077,5.63978374600833,5.57378163005814,5.54272181078746,5.63104817183845
Espace Mittelland,1998,4.70698131171296,4.61464764106034,4.30088082250019,3.8771758591163,3.44436926282761,3.07587288851098,2.93886936162823,2.85599659886349,2.76246534493392,2.68222726537847,2.76390244486626,2.90198379669826
Berne,1998,4.01833695696763,3.93362595889568,3.66493005702096,3.40013127128031,3.00672765311564,2.661935430939,2.49579521680272,2.41087910735529,2.29847807359396,2.23838044057923,2.30278541247898,2.39816220207573
Fribourg,1998,4.87777715908458,4.70794587671919,4.40540490376227,3.98500287692336,3.71401525697422,3.40033780648514,3.33444698108655,3.26670007609926,3.27505243424838,3.19152885275721,3.26762811589361,3.37806485142083
Soleure,1998,5.65247275226655,5.58537623146663,5.12551958891107,4.19926030177069,3.52256734199588,3.15189997708899,3.08480345628907,2.9203351553039,2.78859686446503,2.68549733250417,2.84096488069911,2.98088567407456
Neuchâtel,1998,6.41383288016291,6.37381263462693,6.26787669056111,5.90298621655661,5.51337735560342,4.99193709759055,4.82714785126593,4.74239909601328,4.68707699189001,4.56466212319173,4.5470061325141,4.91189660651859
Jura,1998,6.45121651511428,6.26996805111821,5.25006144015729,4.16871467190956,3.41300073728189,2.91533546325879,2.78938314082084,2.99827967559597,2.8938314082084,2.71872695994102,3.05971983288277,3.3300565249447
Suisse du Nord-Ouest,1998,3.93665122881871,3.82567127187736,3.68567182089482,3.51900580782036,3.2550852741754,2.93096889816118,2.81116544641001,2.69077376167152,2.63469555021353,2.48881376935777,2.47744126493622,2.572146775895
Bâle-Ville,1998,4.78117811489969,4.65500004853003,4.50358636888643,4.21337681623621,3.97363849013385,3.70672334973648,3.47960283027109,3.2796591251007,3.15445165924157,3.03118539440352,2.98265536887672,3.13601024954139
Bâle-Campagne,1998,3.56139269989631,3.45094444527928,3.36378799945903,3.31269628984026,2.93025981637039,2.41483462815754,2.35172133980495,2.18642463221483,2.05418726614273,2.05193322013013,1.98881993177754,2.08123581829384
Argovie,1998,3.80131371883204,3.69579266756487,3.53440753033274,3.35805227856097,3.14262867908821,2.8899623556388,2.78298080539216,2.71433735335677,2.72127472350929,2.49708813015967,2.52483761076972,2.59859280923327
Zurich,1998,5.11458721065708,5.02228799172031,4.85372843451446,4.64991360187867,4.47696604901845,4.28222982808136,4.11851219711482,3.92544038832248,3.6685156772493,3.51735679246596,3.55805923491513,3.62584620226542
Suisse orientale,1998,3.81321664646529,3.6639307471611,3.3604157068539,3.06896217629182,2.84453900316565,2.59717918855699,2.50128029959999,2.37987428347712,2.24185897524622,2.22208600845097,2.33854878287503,2.45876842099019
Glaris,1998,3.17428628468756,2.73008584547814,2.42064284288281,1.86164903174286,1.75683769215412,1.66200838490717,1.79177480535037,1.72689159512877,1.64703533639449,1.62208025554003,1.80674785386305,2.0363345977241
Schaffhouse,1998,5.5654627239094,5.2673604641878,5.05443027867238,4.48484203241862,4.26658859226531,3.92856192275957,3.4201911048415,3.20992254664502,3.33768065795427,3.2897713662133,3.40954459556573,3.5319794522371
Appenzell Rh.-Ext.,1998,2.43958839172159,1.96554514972829,1.74972058426793,1.49920992793001,1.24484526149459,1.11766292827687,1.08683084749682,1.07141480710679,1.16391104944695,1.09453886769183,1.1330789686669,1.21401318071453
Appenzell Rh.-Int.,1998,1.6364699006429,1.56341320864991,1.21274108708358,0.949736995908825,0.701344243132671,0.555230859146698,0.613676212741087,0.496785505552309,0.496785505552309,0.511396843950906,0.5406195207481,0.555230859146698
Saint-Gall,1998,3.61556629682522,3.50662785162401,3.2072759896005,2.99260317111575,2.79486616133875,2.58751693580871,2.57836244461533,2.45706543630305,2.41083525577648,2.32615621223772,2.42044747152953,2.49368340107657
Grisons,1998,3.53635015663846,3.55641771742645,3.17624892694293,2.80722878134163,2.62550586976153,2.265404640066,2.04466147139815,1.92425610667023,1.77151967178389,1.8807763916296,2.07030335462724,2.18178980344939
Thurgovie,1998,4.42458058857559,4.2323697911807,3.93565603597888,3.68839457331069,3.35809058167093,3.09123481441394,2.99979472633288,2.87196521544404,2.39050515983354,2.415697837162,2.52673222983186,2.74506876667849
Suisse centrale,1998,3.51357510655596,3.42026164724433,3.16095493853014,2.77476656236911,2.49236246273621,2.26077262312449,2.19302027642957,2.1757742245436,2.16345561605361,2.20657074576856,2.25245756239375,2.36702062135061
Lucerne,1998,4.04284179188613,3.96591916665199,3.576021279969,3.08806172600278,2.76804011720424,2.53903382833923,2.47679109341695,2.50849965649057,2.4574136382053,2.46387278994251,2.50497648281572,2.61067169306111
Uri,1998,2.42029608698323,2.23600958289821,1.96572271024019,1.73229313839916,1.24700534430862,0.94600405430309,0.95214693777259,1.11186190797961,1.0197186559371,1.30843417900362,1.46814914921064,1.56029240125315
Schwytz,1998,2.95828796951551,2.84090909090909,2.74054164398476,2.29314099074578,1.97162493195427,1.69093630919978,1.59567229178008,1.57866086009799,1.58716657593903,1.73516603157322,1.93419978225367,2.15024496461622
Obwald,1998,1.90124660491678,1.89428233163869,1.75499686607703,1.58089003412494,1.50428302806602,1.21178355038652,1.2187478236646,0.968033985653597,1.0933909046591,1.20481927710843,1.18392645727418,1.21178355038652
Nidwald,1998,2.19596541786744,2.05187319884726,2.01152737752161,1.80979827089337,1.50432276657061,1.38328530259366,1.34870317002882,1.15850144092219,1.0835734870317,1.28530259365994,1.24495677233429,1.11815561959654
Zoug,1998,3.64617225382565,3.54751359180503,3.4467558093159,3.31661034026743,3.23264552152648,3.05422028170197,2.94086777640169,2.82121790969584,2.93037217405907,2.81282142782174,2.69946892252146,2.84220911438107
Tessin,1998,8.88128639871475,8.62380583526982,7.53148578477781,6.50730125943139,6.05473792925381,5.50678486387239,5.35186619617294,5.31170209713974,5.04561494104484,5.13383251570703,5.93568006426256,6.23404194279485
Région lémanique,1997,8.24415875551922,8.20638341352853,7.94319455539661,7.72892786148216,7.4686805258823,7.13396622512865,6.97930406673231,6.94168354171698,6.87712486298698,6.69985942618636,6.82479672531134,7.04541091521603
Vaud,1997,8.30975977016563,8.19383454193784,7.90811665606119,7.60097780409896,7.28186841226539,6.96149896360326,6.86573464463247,6.78887117809013,6.67672612034803,6.52488927250619,6.60647795215564,6.79895163271864
Valais,1997,8.87489381167091,8.47137816114487,7.89224335097693,7.52956936548389,6.99536038685225,6.31003724759851,5.84934326602627,5.84117493301967,5.75050643664641,5.83464026661439,6.36558191204339,6.97248905443377
Genève,1997,7.76835198540188,8.06827336523436,8.02750735244159,8.04449319110524,8.03769885563978,7.88919409475186,7.82561852718219,7.83095693361934,7.85522241742456,7.48347520552865,7.43397361856601,7.46843060556941
Espace Mittelland,1997,5.33966455692413,5.35295773129824,5.33439519050556,5.20601426321683,5.02194571355006,4.86422399597612,4.87655910372868,4.84638000514961,4.71907690281013,4.5975222002,4.62722226546829,4.69764016215278
Berne,1997,4.87672806333839,4.86893383107027,4.84821758214711,4.75037945604463,4.51757804487837,4.3602576198876,4.34610493497969,4.2892890839726,4.10284284366411,3.93301062476925,4.01074783607499,4.03002830536982
Fribourg,1997,5.5144124580062,5.36314197152774,5.17382185348108,4.86849676114112,4.61050169831282,4.26619893461032,4.27455129275943,4.34137015795237,4.27640737234813,4.29868032741244,4.33487387939195,4.69124116042096
Soleure,1997,5.85867181618826,5.98795535626616,6.08123588518312,6.09760089025628,6.06896213137826,6.02804961869538,6.06323437960266,6.01332111412955,5.97240860144667,5.8946748273492,5.82594180604196,5.79730304716394
Neuchâtel,1997,6.25139776592865,6.47150911637652,6.54331014513224,6.34203185140718,6.34438598349753,6.23374177525101,6.38087503089798,6.37145850253658,6.36910437044623,6.28082441705804,6.23845003943171,6.3267299928199
Jura,1997,7.36667485868764,7.26529859916441,7.18849840255591,6.8352174981568,6.55566478250184,6.44814450724994,6.43278446792824,6.50036864094372,6.40206438928484,6.27611206684689,6.12251167362988,6.33755222413369
Suisse du Nord-Ouest,1997,4.75723624613237,4.79547139030827,4.81723601083917,4.78821651679797,4.69056984090258,4.59370747565696,4.58606044682178,4.52919792471402,4.26233622613245,4.00547448833534,3.87253383320065,3.91527876361269
Bâle-Ville,1997,5.33636160692621,5.30141998854691,5.35092061458424,5.23250735229887,5.01994584049151,4.78214871541022,4.76856030826272,4.69964767201468,4.6190878296402,4.57832260819769,4.5540575954343,4.70450067456736
Bâle-Campagne,1997,3.91753196988594,3.93781838399928,3.88146723368446,3.88672667438051,3.77252167640915,3.74096503223286,3.74321907824545,3.70039220400619,3.58618720603483,3.52006852299878,3.4840037867973,3.53359279907434
Argovie,1997,4.9474402929761,5.02192574092939,5.07121758148672,5.05916846490604,5.01279762230766,4.93721680011976,4.92699330726343,4.86784309859463,4.45671263587205,4.02586543692653,3.80496496628073,3.80386959204612
Zurich,1997,5.32763196518655,5.44081199103033,5.40661588696523,5.36213068964161,5.32263872875227,5.26695657700025,5.15120427784183,5.07600311093761,5.02077488977052,4.87793806571099,4.97462528030214,5.06344436475441
Suisse orientale,1997,4.20847825270247,4.29073379457074,4.23853316223126,4.13571373489593,4.02458966150658,3.69991754672846,3.60698460279076,3.58740936566345,3.53995424535484,3.53797694867531,3.60045952374832,3.73293840127654
Glaris,1997,3.92792972649231,3.84807346775804,3.89299261329607,3.49870233579557,2.69514873228189,2.27091235775604,2.20103813136355,2.2309842283889,2.20602914753444,2.35575963266121,2.71012178079457,3.06448392892793
Schaffhouse,1997,5.6399882888398,5.62934177956403,5.4350429852812,5.29131511005829,5.21945117244683,5.01982912352612,5.17952676266269,5.16089537143009,5.19283489925741,5.30994650129089,5.33922440179926,5.4164115940486
Appenzell Rh.-Ext.,1997,2.65155894708444,2.65926696727945,2.66312097737696,2.65155894708444,2.45500443211161,2.34323813928392,2.33938412918642,2.38177824025899,2.28157397772382,2.35094615947894,2.32396808879639,2.49739854318418
Appenzell Rh.-Int.,1997,2.03097603740503,2.13325540619521,2.38164815897136,2.20631209818819,2.13325540619521,1.95791934541204,1.76797194623027,1.6218585622443,1.69491525423729,1.73874926943308,1.54880187025132,1.40268848626534
Saint-Gall,1997,4.49256655315098,4.59143505803947,4.52506499688747,4.40971840785089,4.35845325716797,3.86182210992713,3.68559815445458,3.66912007030649,3.54965396023289,3.43201874839796,3.42515288000293,3.59908821267714
Grisons,1997,3.20857999710135,3.35685697403481,3.28439078230041,3.31895158143528,3.22084350647179,3.02239762756837,2.93766792646354,2.89307334693468,2.97891791252773,3.20189081017202,3.35239751608192,3.31672185245883
Thurgovie,1997,4.53281579487562,4.60559464049116,4.59813014350495,4.45723776289025,4.34713643234367,4.18105137440051,4.14279582734618,4.12133539851083,4.08214678933323,4.03735980741598,4.16239013193498,4.33687274898763
Suisse centrale,1997,4.31859617137648,4.28256424154328,4.12734977456946,4.0170982285841,3.80614205819311,3.60904432235335,3.47045997684102,3.37653058710488,3.30600655349972,3.3158614402917,3.40363152578285,3.55638227105866
Lucerne,1997,4.83320708627665,4.81676560912737,4.6464788815098,4.5478300186141,4.40925185407015,4.28300479738815,4.17378641346792,4.1238747864076,4.0046740770753,3.97531429645158,4.0252259235119,4.12798515569492
Uri,1997,3.51372934455433,3.31101419006081,3.1082990355673,2.67829719270225,2.0824374961607,1.88586522513668,1.91043675901468,1.82443639044167,1.83672215738067,1.84286504085018,2.20529516555071,2.38958166963573
Schwytz,1997,3.8020549809472,3.65915895481764,3.50435492651062,3.33764289602613,2.98720740337507,2.55511703864997,2.35948557430593,2.2591181273816,2.20468154599891,2.20468154599891,2.43263473053892,2.79497822536745
Obwald,1997,2.84142349745804,2.74392367156487,2.81356640434571,2.83445922417996,2.69517375861829,2.50017410683195,1.94999651786336,1.53910439445644,1.63660422034961,1.88731805836061,2.02660352392228,2.13106762309353
Nidwald,1997,3.33717579250721,3.164265129683,3.03746397694524,3.0835734870317,3.05475504322767,2.74351585014409,2.0806916426513,1.90201729106628,1.87896253602305,2.02881844380403,2.20749279538905,2.21325648414986
Zoug,1997,4.19404269611033,4.34517936984404,4.18144797329919,4.11217699783791,3.85818342114654,3.73853355444069,3.82459749365016,3.70494762694431,3.69235290413317,3.73223619303512,3.63987489242008,3.77002036146855
Tessin,1997,9.24061164185099,9.01181972057262,8.04644691166767,7.54511288980692,7.24603379522047,7.13988581920418,6.97994663912557,7.01724187394211,7.06099205324612,7.52503084029033,8.11745130102992,8.57503514358665
Région lémanique,1996,7.22190226713979,7.20440794892278,7.18582991187818,7.0915463738768,6.88935540404134,6.67261163852094,6.61238783510134,6.68948668883646,6.70481356939826,6.95391408277135,7.23026238380986,7.55228169258303
Vaud,1996,7.2610774745941,7.28911373902963,7.35117153783636,7.23430126698714,7.09411994480951,7.00371086736012,7.01095619412436,7.07584912079535,7.12310125186646,7.32691544388652,7.49576305891396,7.79408151307624
Valais,1996,7.71744102463569,7.48137620074495,7.12932104816049,7.07459321701627,6.68333006600013,5.98575442723649,5.59939227602431,5.64431810756061,5.88119976475201,6.39662157746847,7.11380121544795,7.66761419329543
Genève,1996,6.86713191687616,6.90935385869723,6.96467916177313,6.88169120715929,6.69630291088744,6.57060770477642,6.60021159501878,6.71522998825551,6.54973938870393,6.71037689149446,6.89042678132917,7.11124268395663
Espace Mittelland,1996,4.24962425824686,4.24387585851751,4.21441530990461,4.14998532960486,4.11226145638102,4.05908875888457,4.18387693634246,4.29213846457848,4.34207768722718,4.53716400304186,4.79775812410556,5.07032807793872
Berne 2),1996,3.71693612727373,3.73252334493487,3.70996289832007,3.66402162521356,3.65848406104447,3.63079624019902,3.74164171144932,3.85999097509948,3.88070722402264,4.07310169421996,4.35820650613283,4.65110555031382
Fribourg,1996,5.20723128607755,5.17103773409804,4.9761493772853,4.85828832340331,4.64483917070364,4.41654138129443,4.35157859569018,4.41746942108878,4.48707240566475,4.67360840432838,4.91025855188671,5.16639753512631
Soleure,1996,3.97751448302949,4.04379275357575,4.16571204137073,4.21398880633653,4.25981082054135,4.33263509311688,4.51183189866789,4.71966746309691,4.85058750368213,5.0903348280038,5.32435440054986,5.54446371878375
Neuchâtel,1996,5.78881081017456,5.65933354520522,5.56634532763633,5.33210918464635,5.19792365549631,5.00017655990678,5.23676683498711,5.22852737267088,5.29444307120073,5.52985628023588,5.70288498887673,5.97831844344786
Jura 3),1996,6.06526620121182,5.89302740442285,5.90533017562206,5.76077261403131,5.76077261403131,5.80998369882816,6.27304005898255,6.30068812976161,6.37748832637011,6.3682723027771,6.66932907348243,6.8812976161219
Suisse du Nord-Ouest,1996,3.63312300736076,3.7068482084384,3.73920102274109,3.75488723573633,3.75606370171097,3.75253430378704,3.79174983627515,3.84135748487261,3.9492001992149,4.07567029148905,4.23606181936541,4.48037458676633
Bâle-Ville,1996,4.65791185006163,4.69576526997253,4.74720709703093,4.70644187558843,4.63461743780877,4.55211639441322,4.34246668413748,4.39002610915373,4.54726339186054,4.69576526997253,4.85494375370041,5.09856448184492
Bâle-Campagne,1996,3.24732895547508,3.28940448104347,3.3119449411694,3.34500428268742,3.33523674996619,3.24206951477903,3.37580957819286,3.36078260477557,3.39910138698965,3.59445204141434,3.65906802710866,3.75674335432101
Argovie,1996,3.43509359972835,3.53769365303656,3.56763388211582,3.59611361221561,3.63007021348844,3.69980903975843,3.78670872903728,3.86849667188795,3.99154371090883,4.07625265171846,4.2836435068041,4.59947641111586
Zurich,1996,3.97809633617494,4.07569141193595,4.08340823187985,4.11503206263032,4.16345132502338,4.19689087811359,4.26392129448898,4.3161233117565,4.43626360656928,4.62071073424785,4.79032946281855,4.97613838225192
Suisse orientale,1996,3.02803213502564,3.11859232294791,3.15695187853071,3.22793682932568,3.26669184424439,3.13737664140341,3.19906829780461,3.24593022910937,3.31355377554914,3.47094659123939,3.69655614237327,3.91148829143771
Glaris,1996,2.96965462168097,3.25414254342184,3.19425034937113,3.05949291275704,3.03453783190258,2.93970852465562,3.14434018766221,3.27410660810541,3.32900778598523,3.43381912557397,3.62846875623877,3.77320822519465
Schaffhouse,1996,4.42096297676399,4.39168507625562,4.31183625668734,4.26658859226531,4.22666418248117,4.02171887892257,4.05632003406883,4.36506880306619,4.45024087727236,4.70841872720982,5.08903143381864,5.46964414042746
Appenzell Rh.-Ext.,1996,2.13897560411608,2.15439164450611,2.25074189694377,2.40104829074652,2.24303387674876,2.27386595752881,2.30855204840637,2.34709214938143,2.28928199791883,2.29313600801634,2.42802636142907,2.58218676532933
Appenzell Rh.-Int.,1996,1.31502045587376,1.41729982466394,1.44652250146113,1.46113383985973,1.35885447106955,1.41729982466394,1.35885447106955,1.38807714786674,1.49035651665693,1.72413793103448,1.79719462302747,1.88486265341905
Saint-Gall,1996,3.06995862169981,3.18850928265407,3.24618257717236,3.40455527481783,3.52814090592845,3.3473397048592,3.40089347834047,3.41462521513054,3.53271815152514,3.75151049104691,3.9551979200996,4.19229924200813
